300 5 3 0.001
12.257457376024794 10.486722554246752 97.15129591786011 54.548214164619566 83.27654900295987
19.21335242752027 51.93956696240689 35.11786655282011 8.889324328197468 93.57372647893867
84.90412610414067 65.42496665423543 83.19940215401249 55.28308475106476 56.12008972419728
62.84828288608024 32.54164794782272 28.94445521271797 0.1804047250724028 28.830655070949074
54.28730706578555 56.454292215425994 62.38171700541976 55.56317612619821 2.1937578986110373
66.30302654732704 91.18840375338128 13.398611248649173 31.232292193613375 20.800616171480403
0.2756914675975386 43.30591987678335 83.91007619642046 73.55626642630932 37.756831573937546
62.60579559488184 68.7375895974028 17.098359559602972 7.092331607243018 96.094738520866
95.593149864981 77.68712780969376 91.13045435719933 20.64008366219381 1.9025395264647749
62.05418492751412 14.391061980181675 11.493825004187041 74.20157241561385 31.977992290256985
42.985577521166775 27.676997911762168 82.50551518193737 72.65782402675643 91.04458325993238
15.312416774495707 77.41353575838332 90.73894595041666 20.664023404385233 9.511422170229855
42.360579890658855 33.380474827606264 94.54083101089608 92.17756212107385 37.7211378276481
59.679849031764874 49.853553322684476 69.08789534416843 11.288042748416716 92.96144732471717
1.6404148592061407 18.356066841815455 44.77713803710396 52.13628820701414 43.37854809279822
33.28121702570059 44.97034213395421 84.68827899228764 80.40935255087693 99.16896979343225
27.804035566699937 50.05551705476079 86.33387879501905 75.53923865237057 16.79781624558958
3.8023315771909094 49.4254419998137 88.15271203576654 82.44015660325233 12.307288886365896
27.46988765101034 17.37835837185471 13.713953816500513 85.02039774573582 61.33000036965763
20.636218798777595 95.36085076716228 40.897690178582316 28.535960659527614 48.31357350320632
5.9807578389817095 43.30313247527984 7.945299193122224 10.237371530231943 34.68646980270075
59.46921568964483 84.21074980966276 28.884734492931173 21.069330046345424 7.056070894916832
97.30036841464862 36.11567489664412 79.06783226003643 42.882088865897074 82.15773850540131
97.15271448152738 90.47171750546931 55.927766806783175 93.52279978766877 37.629984586444344
4.598904912911128 62.87605584032773 58.3276688547637 39.36153990001499 23.14417466350438
59.05644782688037 34.10298453324215 32.445152358192416 64.11220304841827 86.53693757185036
25.823790419261726 15.150295320261996 37.78501389732587 67.67948422823697 65.76104258541777
57.89341971245264 13.009084136747074 42.391890039978165 81.01791472018277 45.58290639142408
39.233491490315394 23.45656340551383 72.91014237101177 97.03066374058358 13.746716545683446
49.43606899785491 89.74819722641618 65.3430960227255 76.77929368016046 64.45806892680355
79.08630295678246 63.75036230490281 83.45919627417092 13.256740873672346 80.5398545900318
90.45012736725819 27.745273928195722 74.51841663426173 2.3250205168746096 92.35371390891278
58.418407580612644 44.66947117265936 48.72777418915063 34.66200489636635 56.549146898041755
44.78204110192971 46.427531571925485 75.20736645099043 55.34883279450137 65.60946682356685
94.08447377556146 21.961139716537083 91.50450242549823 41.90837791910509 64.37711174437666
38.2915472329754 51.991830620500714 30.084704132272368 20.687332951717785 57.1760380820306
11.122682487951641 63.10704650540594 27.627771771822406 38.447686316020565 68.88448360362082
75.54956742642412 30.083867508236896 11.792371144158864 17.697660439994955 13.34582826442432
47.75743943917842 93.34342777902258 83.99104610790127 35.27954887747756 65.16445376701094
52.60276718713386 83.2778304916142 10.558625179541782 1.7074951302091246 9.042996174983454
24.64850153989946 32.09744942384598 69.73898246344125 63.6801922860157 66.20159362480284
11.043850672159328 46.318549769491014 38.915000280589894 78.10448055567943 15.764970535677525
27.072159513438944 90.88504999146065 79.0072193833403 51.00712357399752 72.10051181622028
4.27748166708144 7.481004828721183 21.020021707072356 70.3606145615012 30.68063318744584
69.56583612643055 96.55404326571909 82.15163548360565 51.13086032904165 63.884159422316024
78.36595268752879 20.646001956035942 77.29751484106535 44.21809613635354 36.511024316505
12.645180009671297 52.287248648219354 36.11797573385851 42.86638315525588 94.8396654724885
64.3507122468343 61.30887277694368 96.98510301723758 70.83169154516132 94.31677230830114
83.7866901471438 28.665071047892255 99.68357704019488 81.55286859664494 2.947248570844785
92.20024551590747 98.89296814168105 58.13771626810173 64.5022184307719 40.04558249458942
79.82194766449065 50.414831353150205 38.0659855718572 68.9655128380904 25.06977243009644
90.1830143883798 55.210796441455045 5.7657383446019335 20.744062215767745 79.36150107018433
40.353193114451756 8.401834916005502 50.60774559570572 50.63679995949705 52.03975012595079
33.32152270567187 3.781612916681232 67.49166342755237 50.46029381561667 42.23125978322301
40.15589360078248 39.674875355444414 98.0756827012669 3.82373088395912 92.6583955347784
42.12551234889717 70.91491066131167 86.20918449473344 23.671069336943784 90.5385298225817
72.8639553012845 0.0966158767105485 70.35492555469975 91.86960261577768 8.023255669404428
0.33507341636294097 0.643476524293829 81.0030022732319 18.31755250876509 35.355266298352305
16.629578165249235 26.304531737067517 64.97222281063303 23.526762057153572 14.31787515508799
8.977538397765827 96.28719294592817 50.56235898971565 28.56048023113562 88.17647894050047
90.47271456668796 38.71305297749763 91.55816219823666 1.6370188535431374 7.550487758144387
67.46664228471808 48.74677409427791 30.09107571484716 20.26146659564031 93.41821963504586
91.58612921897713 27.5356136968427 15.478912822743895 41.53577951129965 94.73241714459081
64.3490927807029 33.45548581733162 71.56863568023411 97.10169040192737 20.534019944673854
29.59810981092129 2.1814685252125487 91.54332803770086 5.2978582515138655 50.569697437720116
49.694849186139 59.88013473671578 84.12687300263855 84.19807067951264 7.290897960682441
57.824984204967656 5.929694826095011 15.85016494961099 82.09595082776917 36.503708109159064
81.01379202140699 12.301821614691555 86.63182957210184 28.63119281919363 5.671466712529583
38.283865447238675 38.934413468280674 89.44287962634141 63.336106118049116 75.21189862425278
64.73730049819834 74.83109121717352 38.488761271091555 94.10620884297086 73.532782690449
18.593280239866473 74.94542404662558 3.36101549808121 4.193048569192371 69.54382637987196
17.682262124821 23.24030246322679 4.249988116700731 49.583597765502866 70.98423979299156
56.75133371360801 7.077952274454125 64.18627105494599 72.77651983044174 98.06181061622489
95.65281217013025 22.597468227179863 5.364050101115403 29.34874864057797 42.193507554511875
75.7982120274911 60.25585787940244 30.664466982374826 28.866228840153386 73.33885257025372
4.253350916714993 11.127738182257662 3.97973119351851 57.584528366593524 99.8790242447236
84.10238939647711 90.8710383593551 66.81950180449061 73.42454407808773 20.487576443729505
83.64134274793139 4.168935823400465 49.73413725087801 60.08224866943003 2.5621527582539105
54.569033158625366 99.11689091245327 52.161414770756984 88.06399364620042 95.62758930052676
6.466029382104621 64.48873071205811 42.11809068851371 83.40606111898127 97.05142264758447
11.790926577274297 20.15310892096126 0.7335138816255138 27.235398189602854 13.53840813710574
40.6132203081118 70.32634208405538 10.301521808658487 49.299036087840385 61.17571054568144
70.32060481316394 36.21856865375812 76.08610337481817 40.681341758944235 94.83694560719667
33.279411248574974 4.636420927148743 35.44152307002444 99.9898625600876 51.87699652850056
52.47557085229565 68.62666512635141 3.6554703469589 21.500876721306106 20.05800162792677
58.67071969346897 58.01778620297213 73.30995005776396 34.31870677514999 31.62899611683447
26.60081956170005 50.39330390856903 82.07969857049201 30.284127650169424 88.86105961134014
69.72067114123732 23.23703655731074 27.540777528558802 25.428327333963672 6.028561109403108
15.146475540260907 90.97744943021156 76.55076084906266 84.61954358986098 80.51704458717798
19.252476329414094 60.21555806923514 49.37789449819775 63.13264828252697 92.11285034520303
99.30530962775322 66.10867863349323 31.634490091090218 3.6338733544910684 47.398620275987014
16.393600884496873 68.69886029414508 62.280622511936365 56.59273245666139 58.68630853571726
36.68540216836538 46.905547014912216 46.74175800244685 12.910679543296876 72.24141308796634
6.283479206027131 1.5277145120110913 43.84534269779709 40.001615467008854 91.02094825798042
7.076078389918394 98.7223478773762 47.35935402994915 46.579216603215954 27.549804507124055
14.542306876240474 65.55378994455194 0.4907039880239661 52.59571656971499 96.69269240488171
31.41243221316107 12.424150524056078 29.51218574292246 85.21270352454371 52.817772528301745
26.54040329938908 65.20223723347462 61.8642449483901 12.785113349847943 59.54636012694549
55.70540392752578 5.586857302119396 41.4320737485929 41.05033152901848 95.45271771848059
34.23071266087445 5.988959968871144 63.0204830137328 23.079697365390317 25.15575389979511
89.08938460494892 2.707668085250492 91.54334529393321 37.4373081354226 89.60038127128665
45.1437044353887 2.672965024514884 3.052190072842065 32.43790631032433 25.555246082311466
9.701306299116808 52.166573542782935 75.41964973090751 2.659135041767513 83.61783846036762
11.03334431648274 78.03383927825209 81.14296784423497 99.70581109876557 65.18720619558721
89.54888709561924 14.849710489716216 1.2947370278817094 40.33082793082511 11.99959223182102
87.41521804220325 8.620175681226838 66.34626576934407 95.9128877515991 66.68306455095538
31.972864552403934 12.749582240553082 40.004788191624165 9.880696288705126 56.736395318371734
14.25170795610794 59.26185074544588 44.790151583209756 92.34160172764412 90.92848382712964
27.957334607728313 5.872704997396482 45.42448918224039 59.52804428964603 22.44307320742912
89.29507166946435 93.91388627143058 33.177978878051064 89.81006247636567 40.62167536372387
33.27067970170248 43.25151063648632 77.46607609184196 70.78291009106333 78.19181763479659
4.604627594325517 88.0328153303572 88.35035325750768 28.56856357531604 30.04444841449584
19.756460313950942 32.431370520018824 97.49171796987184 15.0403764797592 78.2042072474032
90.41889141427151 63.33352374081682 20.624438279625757 89.35974560820948 78.30137495033894
52.68957556488719 39.492547632991695 11.53517216528953 67.26513052710604 28.354255657430006
22.87330855846451 33.86432916810467 28.940947400399473 14.210653558654007 2.090693072409744
94.44896960400469 50.831182915943195 93.00130406596504 88.95060383754671 38.092649757996064
54.984310311593134 13.813080583126558 89.16832662897012 67.71716886343519 10.907694084169961
95.2127072347549 68.80648984671616 55.70788442640263 38.002125140306944 1.9903234947614257
68.82011909312476 46.470254061847484 86.08056238452845 91.07522806088836 48.775527054653104
91.48812971171981 44.97889911002512 24.78126616063253 89.41957690213513 55.027558359511744
5.425038868097676 44.42440636624331 78.37367598618906 0.7183889057413739 22.099661964033267
48.17476573311615 27.776744659140242 53.6866757294146 22.68641400840736 89.64616559840624
18.269253000841644 54.9794016868098 96.11364337346406 87.59111368693772 53.36738967279713
85.58133862335806 38.92386640672486 74.12202089648338 71.56034228252506 91.88236908950216
43.3613769406391 80.84176917618566 19.426852213706013 90.90401263210961 0.6057241966913818
61.83774444458573 34.50123661023628 17.03306700769833 32.83666896363292 34.26185814974085
35.74017448327646 19.699384200991854 77.49513663496708 70.25759747354235 77.05348007634902
46.80424968558776 91.4356877684212 43.57519831080897 11.15867361333651 91.20635284456894
60.96916624137394 69.77563254817318 8.724194889282987 5.750449081352627 95.06805261466313
45.05978332934232 92.73879014384802 13.7427463657109 52.685924995345076 30.607121094692047
18.935447834600115 18.486408107412988 76.32198818730743 1.1519452320551404 15.948993013982637
68.58653744960314 30.442983281680235 25.556827619628976 22.852940498638898 48.62985909530011
13.575650791139182 3.2032966679328867 83.65970606432627 56.865456759891266 52.65886863306465
31.342046672083658 14.821174492835897 16.35454818887413 42.27713530028875 83.08506205027987
41.99842436688157 57.03627894191865 92.53709097924168 18.77558164834665 91.11622859377944
73.48537703969008 52.18750024820454 22.39485546737543 32.2613181516172 33.56910423149952
4.068238695646875 84.03536302312095 18.94849041465062 2.5592346650986753 62.96899594723146
47.13851770199844 91.28770198007842 92.3687856564771 69.64345825333065 38.137922494493736
96.86625381205309 81.87779435170042 78.22108020911779 47.10629528730913 8.424832058192532
46.374460391974516 53.410956799792864 4.665570084947546 45.986334576082164 63.25639494441281
50.26515811754946 0.1486051093755436 52.04418641656928 16.799012706312144 53.46174407409312
81.0539641612207 0.5317283055156441 36.101092147719406 93.30155691193845 97.56251244383701
33.127101871110156 92.76002749920653 70.70865260983396 13.498545706863363 21.863616458070258
28.857456302523733 72.71269979873647 42.2375690818522 39.36208450843077 63.482810014310274
73.03302935508317 69.1646475753553 91.03284561000636 37.51386131168084 74.84605077662728
27.64331956218663 72.86437948301561 48.497253197303955 90.57824719576108 54.95154204911462
62.59963338465041 85.45884418233705 56.2355740752944 89.57890204403144 92.32286866048248
58.74900200334759 26.552449876193542 82.4160533009973 37.09424582733665 64.8240490939884
51.488567350471136 45.83215228403357 66.50379786362018 47.15527461426142 27.583169192232916
31.814548668593112 87.17353231231336 18.77774533450135 40.920558974524276 7.467522712817088
49.60965919617455 53.61962469135978 81.75776519535322 82.5838473160452 78.17843705310482
89.65207384382563 8.425285526547487 19.74060310188962 53.49633006827326 92.73232821205103
36.80321636844598 14.226276042161178 60.927946203697324 73.67484756849758 3.5738806114738564
49.7484422558758 68.15477664299524 67.61763502489121 5.41601435959731 30.714150680709405
98.70731473628953 72.01932243499309 77.24917420381212 5.929184322116232 73.490474509162
1.1832483912709413 8.046898477923058 40.139889098235614 51.64219148781147 18.071064401647195
9.198334256929053 71.8800284321888 48.692832938873146 91.5138577907414 36.42636557801061
66.34156937531836 99.10157966806636 52.02260758009503 91.99946493659365 62.93763108997782
99.91245160032551 15.125937645211096 96.31574306556664 52.557806652383995 65.74600977416036
71.44767464466597 7.220088525406521 36.24716307524297 5.7133757752371945 99.5634917126017
3.690784153292115 95.26459569394137 35.412414209702504 14.716729041347222 83.90637113090426
84.37981428174388 63.126080917548144 28.643234446230036 6.236454834128047 98.3505091180555
93.75049693424936 1.9326324856817956 70.26904929090631 43.453600131355955 2.209777006005309
54.09183370441467 77.32600923661718 14.893897888484343 78.84363728690731 62.19880540669768
12.103891039171444 7.321205682725951 35.663925986298764 80.8395879051581 76.46157891466243
39.73044305116329 14.411246878289862 5.16466606027115 58.57026956573975 53.88628953886481
91.8479046781173 28.596342388338925 10.742477812808415 96.70559353309723 68.39436012559702
6.068766095430133 7.866690093579765 38.275962855890114 80.29167458241483 24.121919228007872
17.007676461569986 94.15708642429345 24.22099302311218 13.389209813969261 93.31040385144243
81.38655294506107 20.923658308799276 90.31046232931192 1.4592676742000266 77.6710906458868
5.409953838180792 81.43423998461721 71.0471538287262 14.399871054860192 73.47938076360481
73.84261703653362 86.3096245930979 48.14701733484416 92.66142735823007 24.309905234429017
80.27221854471493 12.947748902527746 42.111773018426035 23.24663694019978 5.076942879849233
7.619721530662327 76.06731626560813 70.54218283176773 19.64798241183894 17.293314327417498
35.2201466618707 87.91314257595457 58.095528040768166 77.93517170574452 27.685976002996515
5.542584680568597 13.033071977737665 70.4088602318349 29.850990924996935 24.844478655177017
0.5731855195433733 78.1515641987919 97.55311461970639 59.265927354610426 60.14535194540949
39.96525923917373 28.90303737775095 51.015423595916786 66.42235430627092 31.530437147469147
13.152327940052288 92.17521776825872 27.701808146181296 7.4431107677811355 82.5943801060458
5.3991886182759625 88.73351964274732 99.54443285256028 95.55567715666061 10.701281384482142
11.457426237357582 9.045302577475011 95.95210670116883 95.19940466826016 82.63002717369345
38.278355853136134 52.18943058013284 16.950850769107063 59.766727949156405 54.83030347434129
13.817181445770144 35.53187759040944 15.489566133724974 30.557675546553554 96.87299284442558
3.2627880330059145 85.18741143767296 52.987428327737675 92.17906481522134 86.09523088888888
48.15236882911077 71.38224420487853 79.90119301168536 43.87963713384059 81.72054590786031
24.903594014949824 28.95655359450936 7.4631221601162645 75.63462077974917 1.2037518542844294
22.05770020123382 91.72226233204977 74.87506957157876 37.136147036650705 76.54586495686692
55.67141604938457 98.38023107778345 96.47264306366347 72.01263882427516 64.51224078184589
65.98547657413788 36.67392566070632 3.7733034365503015 38.00103563091395 13.260074189315086
